source_id,designation,ref_epoch,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,duplicated_source,astrometric_params_solved,visibility_periods_used,phot_variable_flag,non_single_star,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
3179036008830848,Gaia DR3 3179036008830848,2016.0,48.353258238212746,4.775200170986658,175.42710843097018,-43.16762090680206,116.26781443397161,0.042744365,2720.0735,1744.0208,1741.8746105332423,0.04745122,86.49438435103424,0.0436992,28.16455,0.46345535,12.101368,14.121774,10.778052,3.3437214,1.450144,false,31,16,NOT_AVAILABLE,0,2962.7512,8.6131,8.5514,8.9973
5900705244680192,Gaia DR3 5900705244680192,2016.0,41.380427222993305,5.150722425576574,167.72922932682837,-47.55176249061143,11.04055558204551,0.018207239,606.38275,186.2771,169.71209868691895,0.022668412,-76.79166582354438,0.01825901,8.675014,0.92564434,12.42188,13.291641,11.505801,1.78584,1.4282057,false,31,14,NOT_AVAILABLE,0,4208.4453,90.1596,89.0783,90.617
12320268307415552,Gaia DR3 12320268307415552,2016.0,54.38827053589614,10.057741392374991,175.95341673674326,-35.19724330209738,5.492875878978822,0.017568184,312.66043,48.13331,31.6523199863123,0.01897963,-36.26218473183012,0.013258256,61.274906,0.8424887,12.719099,13.330343,11.978055,1.3522882,1.061404,false,31,14,NOT_AVAILABLE,0,4754.642,182.4242,181.4967,183.473
22707874346819712,Gaia DR3 22707874346819712,2016.0,37.76535152334981,8.381613580900424,160.64052416500195,-47.06537957138105,27.771573257159556,0.018193405,1526.4637,384.5306,374.861989733958,0.024340888,-85.6870843836441,0.018347396,12.123357,0.28132427,10.325212,11.119564,9.457718,1.6618462,1.0701525,false,31,13,NOT_AVAILABLE,0,,,,
23544671414999680,Gaia DR3 23544671414999680,2016.0,38.2053241548447,10.07246132747658,159.83046585673313,-45.41197986789073,4.106146827658379,0.019580003,209.71126,49.169384,36.386039336145906,0.022735061,-33.0708998067336,0.022742976,11.364447,0.7673589,11.520683,11.859517,11.015719,0.8437977,0.9239986,false,31,14,NOT_AVAILABLE,0,5743.01,242.0202,240.0743,244.663
24570756281835392,Gaia DR3 24570756281835392,2016.0,35.8085083189933,10.83679877143091,156.37972838228805,-45.98860766062012,8.453916990456412,0.026445273,319.67593,16.14933,-10.991700042297108,0.028588044,11.831459021184042,0.023263095,-8.270898,0.12664637,7.392424,7.8560977,6.7598877,1.09621,1.0462188,false,31,14,NOT_AVAILABLE,0,5108.0884,116.9982,116.6736,117.3829
30392773430255360,Gaia DR3 30392773430255360,2016.0,49.30527585620494,15.501713157135942,167.00288940233435,-34.61160755090497,8.254039933862519,0.020285567,406.89224,100.16676,-18.838963312714668,0.02076551,-98.3792351282057,0.015901681,-62.25229,0.34376678,10.296243,10.661112,9.762788,0.898324,0.9236313,false,31,15,NOT_AVAILABLE,0,5418.774,120.4964,120.2022,120.8033
30398648945512960,Gaia DR3 30398648945512960,2016.0,49.178140054770196,15.656326124646728,166.76830035221636,-34.57150611719484,15.658506873396828,0.023202315,674.86835,231.2214,111.77370207945103,0.021545945,-202.41042707953804,0.017913729,-71.42865,0.14105941,8.600837,8.943022,8.084254,0.8587675,0.9184996,false,31,14,NOT_AVAILABLE,0,5755.423,63.8786,63.7905,63.9692
31263105603123968,Gaia DR3 31263105603123968,2016.0,46.952373636646364,15.3590828432751,164.95320678408999,-36.151855635628635,3.015502626875339,0.01676468,179.87236,2.5529532,1.6824901445492841,0.019160712,-1.9201035128281485,0.015312361,23.645655,2.0014634,13.073392,13.52851,12.452855,1.075655,0.989352,false,31,14,NOT_AVAILABLE,0,5528.9194,323.6333,321.8565,325.4624
35227046884571776,Gaia DR3 35227046884571776,2016.0,43.26964247679057,16.86437381897744,160.29098514957505,-37.03148650735191,260.98844068047276,0.09342672,2793.5095,5122.5728,3429.0828268077694,0.087942876,-3805.54112273733,0.08326042,,,12.263103,15.31863,10.790128,4.5285025,1.3042897,false,31,13,NOT_AVAILABLE,0,,,,
37619725922094336,Gaia DR3 37619725922094336,2016.0,55.22852419305774,12.572442711664086,174.46686036923757,-32.85521953329073,7.081783541338055,0.01309734,540.7039,44.04401,22.425331986992987,0.024517974,-37.90750934681842,0.014891267,7.6098514,0.7766615,11.915863,12.4552,11.2250185,1.2301817,0.9418438,false,31,14,VARIABLE,0,4860.445,140.4192,139.8861,140.7658
38127013099258880,Gaia DR3 38127013099258880,2016.0,55.25593176421686,13.519181374813494,173.6903657098569,-32.17090583503779,3.8412449465656007,0.014590654,263.2675,42.022068,7.769984656331124,0.01772655,-41.2974771036604,0.0141763585,-11.241326,0.5728976,11.799385,12.267501,11.157837,1.109664,0.95768756,false,31,16,NOT_AVAILABLE,0,5740.1567,257.9698,256.7892,259.116
38723395078288256,Gaia DR3 38723395078288256,2016.0,59.03748560057388,13.559020437082795,176.61237177147862,-29.483067206547886,5.020019444354332,0.014523086,345.6579,60.605698,-3.0619114889527985,0.016130054,-60.52830247754151,0.011820612,16.67209,0.71409905,12.367898,12.878759,11.699253,1.1795063,1.0792826,false,31,18,NOT_AVAILABLE,0,5108.0825,198.7965,198.0473,199.6059
39404267653786624,Gaia DR3 39404267653786624,2016.0,60.37524956308613,15.625132330039689,175.87461814197252,-27.132993704247657,4.41207886263476,0.016755674,263.3185,67.58379,64.73513803654231,0.021412035,19.41471645877175,0.012825678,102.53703,0.4613566,12.175547,12.627486,11.548816,1.0786705,1.1445768,false,31,17,NOT_AVAILABLE,0,5810.7944,221.6766,220.839,222.4843
39738656627501056,Gaia DR3 39738656627501056,2016.0,57.48545507359224,14.502050673957994,174.63464492594662,-29.936837095252148,3.995368279041098,0.020730909,192.72517,36.82126,-8.13245876134594,0.025168492,-35.91194972071063,0.015954189,-18.431973,1.6947731,13.890209,14.582141,13.085408,1.4967327,1.0232205,false,31,14,NOT_AVAILABLE,0,4597.2437,249.4099,248.253,250.1068
40139531695379328,Gaia DR3 40139531695379328,2016.0,59.901372420829055,15.558796794912233,175.58173544941545,-27.513821680516696,7.9605598387166605,0.018324833,434.41376,44.580124,-40.419755842141534,0.020518474,-18.805069107392764,0.013703904,-1.3448122,2.2715666,13.790074,14.738738,12.8266535,1.9120846,1.0573152,false,31,17,NOT_AVAILABLE,0,,,,
43802039287826432,Gaia DR3 43802039287826432,2016.0,57.59622684276635,17.4752524415781,172.29326989401417,-27.781057664596144,21.47188045529033,0.024101965,890.8768,275.53326,113.43301136847268,0.028887277,-251.10065136712262,0.017683245,-9.490767,0.1272544,7.3485003,7.669333,6.8568206,0.8125124,0.9691066,false,31,16,NOT_AVAILABLE,0,5664.091,46.6796,46.592,46.7503
44062348664673152,Gaia DR3 44062348664673152,2016.0,55.80935977114018,16.634436164118355,171.58122788109662,-29.579659554155167,3.4731072866107295,0.015133108,229.5039,33.08213,21.480581243306194,0.018065458,-25.159729158115653,0.013150938,8.749644,1.3336463,13.134838,13.664177,12.452651,1.2115259,0.9386688,false,31,16,NOT_AVAILABLE,0,4894.8535,292.1101,287.2482,307.3678
45159901786885632,Gaia DR3 45159901786885632,2016.0,61.755680961496566,15.334941426173367,177.11310380100886,-26.338842228172062,22.22862392233613,0.017393649,1277.9736,126.18647,124.62563850797356,0.019903427,-19.785723427617143,0.014435845,38.01558,0.16805354,10.051599,10.698089,9.286946,1.4111423,0.983135,false,95,16,VARIABLE,0,4402.094,44.9449,44.9089,44.9793
46217666333148416,Gaia DR3 46217666333148416,2016.0,60.79297745506941,16.347157333120684,175.58217488503726,-26.349174250444733,9.977678771157295,0.016902795,590.2976,69.84662,31.74507679840159,0.019649522,-62.21575201645077,0.013043684,-0.23558375,0.44085795,11.998935,12.6876135,11.200073,1.4875402,1.4301641,false,31,17,NOT_AVAILABLE,0,4563.6943,100.1627,99.2228,100.3955
47316005432912256,Gaia DR3 47316005432912256,2016.0,64.71544544198856,17.387880806233994,177.4630372425405,-22.849257232759726,8.223586002351029,0.014843892,554.0047,13.558477,2.9350372730883962,0.017331854,-13.236988804577821,0.01351647,30.060003,6.6522183,11.806791,12.460875,11.014988,1.4458866,0.986649,false,31,16,VARIABLE,0,4484.8774,121.438,121.1252,121.8609
47908509057301120,Gaia DR3 47908509057301120,2016.0,66.23636757327347,18.8273598171647,177.29046071225744,-20.81553269947224,2.004365647842417,0.016587097,120.838844,29.305817,25.916602033412484,0.020911748,-13.680667775342755,0.015325715,13.971807,1.4061462,13.6941,14.388312,12.883169,1.5051432,1.0121961,false,31,17,NOT_AVAILABLE,0,,,,
48026706558487040,Gaia DR3 48026706558487040,2016.0,67.15467370962931,19.180273317307044,177.59682967887665,-19.923387535110805,22.36535445562801,0.1721149,129.94432,113.45588,107.5257715587816,0.1931528,-36.20007001971977,0.12613854,,,3.2804532,3.898934,2.6619565,1.2369773,2.4488063,false,95,15,NOT_AVAILABLE,0,4724.67,45.7471,45.2576,46.2504
