source_id,designation,ref_epoch,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,duplicated_source,astrometric_params_solved,visibility_periods_used,phot_variable_flag,non_single_star,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
2126660856277325696,Gaia DR3 2126660856277325696,2016.0,291.8800170244696,45.38783907873045,77.52234588252402,13.097271406034967,1.3021614136344615,0.012189697,106.82476,20.822294,-5.209706048281055,0.014316921,-20.160031450897826,0.0155024715,2.0554795,1.11514,12.829783,13.227871,12.266011,0.9618597,1.112815,false,31,26,NOT_AVAILABLE,0,5258.0327,724.503,717.0068,736.9675
2126669411851377792,Gaia DR3 2126669411851377792,2016.0,291.50802927077905,45.370090551596086,77.3907551643547,13.32569099020214,1.277851169749809,0.030097244,42.457413,23.218002,-12.744062432966908,0.03401184,-19.407846932612266,0.03371915,,,15.958895,16.514019,15.256239,1.2577801,1.0077102,false,31,28,NOT_AVAILABLE,0,4605.044,812.915,797.5097,873.9736
2126680651786377984,Gaia DR3 2126680651786377984,2016.0,291.3978437930402,45.58855181512181,77.56007739987076,13.488680433102214,0.8710877846364921,0.028908866,30.132202,10.781713,-6.6696671676944685,0.031363353,-8.47117884507648,0.03338625,,,15.895609,16.338339,15.287462,1.0508766,1.0451761,false,31,28,VARIABLE,0,5155.989,1005.6683,982.2506,1030.4065
2126684019040772480,Gaia DR3 2126684019040772480,2016.0,291.35462742075504,45.74785358324793,77.69522405078528,13.58368091499383,0.6878094265315061,0.019123824,35.966103,11.400737,-2.1135060714803786,0.02330728,-11.203119381674718,0.021099398,,,14.898152,15.302705,14.330083,0.9726219,0.9904007,false,31,27,NOT_AVAILABLE,0,5432.117,1358.3011,1294.7473,1400.3303
2126749165104841088,Gaia DR3 2126749165104841088,2016.0,292.4642405868313,45.96827974255996,78.24078987829368,12.980497043142602,0.7360339260758523,0.020308567,36.242535,1.301518,0.020348013619485683,0.027275933,-1.3013588849781559,0.026490655,,,15.280998,15.611113,14.7833,0.8278122,1.0147126,false,31,26,NOT_AVAILABLE,0,5620.2715,1290.049,1238.3945,1385.7732
2126749714860677632,Gaia DR3 2126749714860677632,2016.0,292.4779425003585,46.02282053890179,78.2954425594848,12.995638604694012,0.7496016831404639,0.01076982,69.60206,3.279551,-1.4335317624186907,0.013556589,-2.9496509902654955,0.014278934,-9.589936,2.6480227,13.692431,13.951277,13.280708,0.67056847,0.996522,false,31,28,NOT_AVAILABLE,0,6350.0522,1290.0929,1271.0319,1312.7721
2126773904116001536,Gaia DR3 2126773904116001536,2016.0,291.585257194685,45.715877547139286,77.73590341002907,13.424390079613444,2.561056142457835,0.022132121,115.716705,25.489895,8.874035065045815,0.025215572,23.895318101219168,0.024720855,-52.05162,6.353751,15.125115,15.847691,14.301869,1.5458212,0.9725831,false,31,26,NOT_AVAILABLE,0,4410.304,402.7058,398.7996,407.8748
2126801563705846528,Gaia DR3 2126801563705846528,2016.0,292.249057184009,46.16478942246022,78.35618086484705,13.20021077865426,1.4298192657136488,0.009884739,144.64917,11.292673,4.40083742930921,0.01187684,-10.399860260164132,0.014121366,-112.55189,3.1926427,13.3215685,13.652803,12.826816,0.8259878,1.0470876,false,31,27,NOT_AVAILABLE,0,5608.1343,674.6243,667.1555,680.8336
2126806992544494720,Gaia DR3 2126806992544494720,2016.0,292.044388929649,46.328971054434,78.44581177309907,13.39865527048338,1.0030870812831378,0.011389926,88.06792,9.340693,-0.8256694423205517,0.013446427,-9.304129407398886,0.014291539,-23.26536,3.3898757,13.829883,14.135237,13.365723,0.7695141,1.0014939,false,31,27,NOT_AVAILABLE,0,5942.3564,940.4594,913.9676,956.7753
2126820324123177472,Gaia DR3 2126820324123177472,2016.0,291.86298336516774,46.42915861790927,78.48380715080006,13.554650492347832,4.859029082025433,0.019391017,250.58144,28.272713,20.09414634763239,0.021779677,-19.88898191135236,0.023119774,-4.045484,5.1030126,15.127694,16.10987,14.143692,1.9661789,1.051502,false,31,28,NOT_AVAILABLE,0,3950.0508,203.1901,192.8333,207.7525
