source_id,designation,ref_epoch,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,duplicated_source,astrometric_params_solved,visibility_periods_used,phot_variable_flag,non_single_star,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
2878641361300809856,Gaia DR3 2878641361300809856,2016.0,359.15197027484555,36.21295500385967,110.71753776929559,-25.35493456498143,1.5818226395443191,0.02184214,72.42068,11.620883,-7.867573669415229,0.02074591,-8.552555925322208,0.0137227895,-2.3217566,13.306221,12.813591,13.098078,12.222508,0.87556934,1.4264994,false,31,19,NOT_AVAILABLE,0,5980.7095,681.0762,660.8732,706.0318
2878923523472328704,Gaia DR3 2878923523472328704,2016.0,358.51513344196115,37.021824047061706,110.38222223569122,-24.44772462740266,1.5271808771585407,0.016854033,90.6122,5.3197703,-5.195444453436754,0.015027345,-1.1433772468467012,0.011296956,-4.278801,1.8706654,12.915158,13.248109,12.4195,0.8286085,0.9281515,false,31,21,VARIABLE,0,6390.0615,640.9656,633.8085,654.1322
2879320137933766912,Gaia DR3 2879320137933766912,2016.0,355.09134857226877,35.94084011590536,107.14598892981026,-24.742745097830294,3.7828816660339784,0.014217964,266.0635,6.9669456,-6.959867981858999,0.014933169,-0.31395994779172187,0.012124433,-43.853573,0.17585948,10.565547,10.95548,10.006485,0.94899464,0.9761102,true,31,21,NOT_AVAILABLE,0,,,,
2879455480942629248,Gaia DR3 2879455480942629248,2016.0,355.7815091563796,36.536310377293006,107.92283850881215,-24.336479326825692,119.5794051981195,0.05627809,2124.795,953.9114,941.8406662808038,0.05652775,-151.27152377976955,0.04829269,-3.8530455,0.41335478,11.167953,12.913157,9.902516,3.010641,1.1618363,false,95,20,NOT_AVAILABLE,0,,,,
2881784280929695360,Gaia DR3 2881784280929695360,2016.0,0.3620976631689815,39.38379417761384,112.5038808618076,-22.473587804104433,3.68363638949412,0.014410827,255.61589,12.458691,-9.696413473782897,0.010360789,-7.822949146596152,0.009920591,-14.206673,0.7742235,10.592974,10.857854,10.164225,0.69362926,0.9078605,false,31,21,VARIABLE,0,6506.252,272.206,270.144,277.3958
2881820324294985856,Gaia DR3 2881820324294985856,2016.0,359.7934184522216,39.314255712110466,112.0229195152155,-22.447833773628187,7.666952946022404,0.01703881,449.97003,185.7101,185.70734443417714,0.011629528,1.0100915878087238,0.011764842,-24.379475,1.1402767,13.822621,14.893939,12.793715,2.1002245,1.0471377,false,31,20,VARIABLE,0,3805.4556,129.6823,128.5724,130.1016
2885350546895266432,Gaia DR3 2885350546895266432,2016.0,94.44475796632307,-35.70636280093693,243.01043297907557,-21.831759576697987,1.3419560996332598,0.015135569,88.662415,12.480739,-8.781624618177503,0.017052287,8.86859078132844,0.016863972,11.755969,5.342752,14.473876,14.8660965,13.913575,0.9525213,1.0561596,false,31,28,VARIABLE,0,5442.759,671.4542,664.7236,678.1017
2885863400349980288,Gaia DR3 2885863400349980288,2016.0,92.33001405880663,-35.82554528715784,242.56023414868997,-23.500870636807175,44.72034873900521,0.012843281,3482.0034,56.19327,-3.6054919144192996,0.013635517,-56.07748417997605,0.014858065,31.211197,0.68131196,10.217176,11.248208,9.208291,2.039917,1.0226244,false,31,27,NOT_AVAILABLE,0,3678.5461,22.3463,22.3358,22.358
2891248292906892032,Gaia DR3 2891248292906892032,2016.0,89.59889186290754,-30.81180022176828,236.5790463788865,-24.135460682908914,3.590901183661888,0.012842571,279.6092,18.363369,-16.830200130362794,0.012882268,-7.345587289633392,0.01337324,111.15113,1.3227698,12.899195,13.331834,12.302507,1.0293264,1.0178252,false,31,28,NOT_AVAILABLE,0,5343.4775,269.0631,267.0837,270.2991
2893174259322992256,Gaia DR3 2893174259322992256,2016.0,96.41058207798348,-31.481005291882155,239.35512126489152,-18.866842802784124,29.133915567647797,0.017152062,1698.5664,53.551395,52.24178787131927,0.016911753,-11.770618698520298,0.018881662,16.403948,0.13538548,7.893656,8.259309,7.35304,0.9062686,1.0429871,false,31,26,NOT_AVAILABLE,0,5444.6235,34.1658,34.0333,34.306
