source_id,designation,ref_epoch,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,duplicated_source,astrometric_params_solved,visibility_periods_used,phot_variable_flag,non_single_star,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
1433535636728892544,Gaia DR3 1433535636728892544,2016.0,256.6011810868903,57.661030494812714,86.25033569108679,36.575816772246256,4.310315175918629,0.01078057,399.82257,15.799245,-1.3042804401164654,0.012726932,-15.74531691303769,0.013916655,-13.28717,0.4382965,11.458446,11.771458,10.979039,0.7924185,0.7537012,false,31,26,NOT_AVAILABLE,0,5755.4136,228.6815,228.0727,229.3134
1438038102484626048,Gaia DR3 1438038102484626048,2016.0,255.32012205052305,60.64892799386348,90.05451493081405,36.80887255725929,9.844326577083287,0.02159819,455.79407,58.995544,-44.20161638509526,0.027600143,39.07289647590028,0.03338611,-16.507694,0.11775343,5.90441,6.389931,5.2596154,1.1303158,1.0788554,false,31,16,NOT_AVAILABLE,0,4962.0303,101.2222,100.9821,101.4517
1438168463332034816,Gaia DR3 1438168463332034816,2016.0,253.4614374657688,60.709637075897966,90.34011681749024,37.692276396559684,9.686382903290262,0.012497255,775.0809,212.05113,-171.22601573138365,0.016571945,125.0893134727133,0.015765665,-71.78514,1.538004,13.799104,14.902964,12.752932,2.150032,1.1116868,false,31,24,NOT_AVAILABLE,0,3691.475,103.0692,102.9202,103.2386
1438888501713397760,Gaia DR3 1438888501713397760,2016.0,259.02359105456975,63.10559585105883,92.71276577911554,34.705393919468506,5.88628780143333,0.010485501,561.374,81.06042,-2.6713181079795003,0.014915904,-81.01639167622875,0.014274827,-32.736744,0.4701693,11.646983,12.075402,11.05776,1.017642,0.93643904,false,31,25,NOT_AVAILABLE,0,5252.338,167.8718,166.3372,168.4618
1439069444391326208,Gaia DR3 1439069444391326208,2016.0,263.89611450900287,61.67927672424114,90.75752854581037,32.58906954241512,69.89209281722201,0.015290988,4570.803,577.33276,261.92330205982597,0.015338845,-514.4990903096253,0.01759972,-15.529791,0.1640634,9.174616,10.190586,8.174637,2.0159492,1.1368835,false,31,23,VARIABLE,0,3691.4407,14.3263,14.2734,14.6023
1443530266145475840,Gaia DR3 1443530266145475840,2016.0,205.20432187618295,22.9839681765374,15.298486687839997,78.08112421910432,2.5157352576733443,0.023174156,108.55779,7.140891,1.0244089077205993,0.024206571,-7.067030135759329,0.014789991,-25.813871,0.59146357,11.370143,11.668301,10.907773,0.7605276,1.4515331,false,95,23,NOT_AVAILABLE,0,,,,
1446540213584440704,Gaia DR3 1446540213584440704,2016.0,200.733441792225,24.463822408816515,14.081144014453491,82.42853274214824,72.72651821640673,0.036831688,1974.5638,1061.6655,-615.7051650288056,0.04381783,-864.8934959019643,0.029495353,-19.011795,0.30845627,11.628933,13.196349,10.402242,2.7941074,1.547736,false,31,20,NOT_AVAILABLE,0,3121.8818,13.7018,13.5579,14.1603
1446584503287858560,Gaia DR3 1446584503287858560,2016.0,200.16468837335069,24.648465258835454,13.883485438012103,82.97723553657474,8.120393913691041,0.025020376,324.55124,54.179516,-14.321544177845983,0.025043983,-52.25240159314896,0.016530579,-6.739653,0.11857863,7.6213856,8.114366,6.966297,1.1480684,1.0628726,false,31,19,NOT_AVAILABLE,0,4771.5757,122.3353,121.9113,122.8237
1457486023639239296,Gaia DR3 1457486023639239296,2016.0,209.50636393881885,31.69549225030587,54.40660621869129,74.81544372340024,13.544777594132514,0.020826058,650.3764,77.54473,-75.41156018470285,0.020012109,18.063289853070557,0.015532941,-18.14354,0.41543177,11.908777,12.722649,11.025452,1.697197,1.5032967,false,31,22,VARIABLE,1,,,,
1460876573902483328,Gaia DR3 1460876573902483328,2016.0,196.79487934028714,27.624428561334327,41.91482531592654,86.4704592121005,8.598944925099353,0.13266973,64.81467,77.47375,34.154936776738055,0.12514876,-69.5386365939737,0.18109833,-15.890281,0.12694353,4.2129993,5.0443573,3.3352852,1.7090721,1.5016412,false,95,14,NOT_AVAILABLE,0,4436.959,122.0043,121.5383,122.6318
