source_id,designation,ref_epoch,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,duplicated_source,astrometric_params_solved,visibility_periods_used,phot_variable_flag,non_single_star,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
2076391669999950720,Gaia DR3 2076391669999950720,2016.0,295.5594274128699,40.23624854693828,74.10842692976792,8.347374801316043,1.8959003086191522,0.011315371,167.55087,4.0075746,-1.8977575509007196,0.012087329,-3.5297551812007293,0.01379168,16.119076,4.635817,13.586385,13.949453,13.060338,0.88911533,0.94804674,false,31,29,NOT_AVAILABLE,0,5640.969,508.3242,504.8348,511.9723
2076400156855612416,Gaia DR3 2076400156855612416,2016.0,295.78524457617556,40.43957623695332,74.37222074766345,8.294084573103591,0.7265652303600978,0.02941246,24.702635,14.510699,12.772203996745228,0.033032686,6.887031459272386,0.034268677,,,15.839137,16.226082,15.276839,0.9492426,1.039853,false,31,28,NOT_AVAILABLE,0,5534.021,1049.3809,1024.2603,1075.9786
2076454445237794432,Gaia DR3 2076454445237794432,2016.0,294.6646779237496,39.7838467958977,73.37625339793173,8.734755799107973,2.013746265950231,0.022144625,90.93612,7.1285233,-5.371081965723154,0.021266332,4.686931328497731,0.022940893,11.506011,5.277405,14.89129,15.440763,14.19759,1.2431736,0.96284646,false,31,24,NOT_AVAILABLE,0,4690.752,484.255,479.8369,486.6311
2076454926274192128,Gaia DR3 2076454926274192128,2016.0,294.71018255437156,39.82504230039703,73.42969780233668,8.723414425467508,0.7904979959965954,0.019090401,41.408142,10.373589,-3.4521757476602333,0.01910171,-9.782322410410458,0.021412307,-27.554209,6.5064178,14.592975,14.923335,14.096627,0.82670784,0.9477333,false,31,23,NOT_AVAILABLE,0,5690.105,1148.724,1124.7998,1172.4716
2076459496119200000,Gaia DR3 2076459496119200000,2016.0,294.48992307290405,39.77147612551496,73.30112085547186,8.847351450286805,0.6174570875948548,0.026207639,23.560196,3.9539545,2.968843668659659,0.027099483,2.611459846405455,0.027203636,,,15.659684,16.069532,15.083855,0.9856777,0.9534609,false,31,26,NOT_AVAILABLE,0,5657.6514,1220.811,1161.1173,1266.0577
2076477053946253952,Gaia DR3 2076477053946253952,2016.0,295.0020788197688,39.95285946304408,73.65090886015835,8.586765317071858,1.8872828006526132,0.014694215,128.43713,16.115526,9.43711474578046,0.017467976,-13.06334797255589,0.017390566,-35.228996,5.0510197,14.234812,14.631174,13.671528,0.9596462,0.9315405,false,31,28,NOT_AVAILABLE,0,5287.1226,519.5399,514.3874,525.1476
2076483616656410496,Gaia DR3 2076483616656410496,2016.0,294.9917722922696,40.14439632298319,73.81761854886231,8.6846585718754,0.9196842800742068,0.014902002,61.715485,0.26717854,-0.26564431344777,0.016345562,0.028591535705665805,0.018679513,-14.591905,12.650735,11.872023,11.944303,11.739698,0.20460415,0.981202,false,31,27,NOT_AVAILABLE,0,8895.314,1201.9739,1180.4237,1246.5743
2076495402046502016,Gaia DR3 2076495402046502016,2016.0,294.7768059312726,40.15370165058396,73.74717076434962,8.833781990665049,1.021651388061573,0.02464189,41.45994,8.838019,-4.657276192125504,0.029572234,-7.5113493343630395,0.028195594,,,15.537223,15.997977,14.920571,1.0774059,0.982412,false,31,27,NOT_AVAILABLE,0,5196.448,945.0952,922.7216,969.4205
2076517323560360576,Gaia DR3 2076517323560360576,2016.0,294.17108303121086,40.05513652344129,73.43860888875469,9.196395971599692,0.9692808933742215,0.014180305,68.35402,4.9113517,-0.424116909565034,0.016377423,-4.893005181898875,0.01861855,-18.835169,3.5230289,13.999599,14.333752,13.506538,0.8272133,1.0673302,false,31,27,NOT_AVAILABLE,0,5815.1533,968.8661,956.9196,981.7612
2076524710904427520,Gaia DR3 2076524710904427520,2016.0,294.3735518151883,40.194634567256564,73.63688031320459,9.124894291852838,1.755079393313196,0.012582827,139.48212,0.6533126,0.12167268806411143,0.0152009735,0.6418824823081363,0.015923843,-33.568268,2.7641659,13.013605,13.31027,12.558201,0.7520695,1.0551144,false,31,26,NOT_AVAILABLE,0,5993.202,547.7711,510.1665,557.3199
2076537252208879104,Gaia DR3 2076537252208879104,2016.0,294.1130357186749,40.362884033228895,73.69342461231929,9.379245731577468,1.2997770973238243,0.011459307,113.42545,15.953377,-5.879730239715178,0.013861657,-14.830340428763034,0.0130582135,-45.4367,2.7790604,13.499313,13.819508,13.019016,0.80049133,0.94253314,false,31,27,NOT_AVAILABLE,0,5797.303,738.6496,707.3139,748.7165
2076565805151925760,Gaia DR3 2076565805151925760,2016.0,294.4418028422783,40.55754031496123,73.98629300775015,9.249099305738675,2.2497468378366667,0.018927721,118.859886,3.5586996,-1.122969354907207,0.01972383,-3.3768746106269694,0.021287773,-26.813705,4.755155,14.820219,15.402246,14.099508,1.3027382,1.0328027,false,31,24,VARIABLE,0,4685.2856,426.0551,415.8872,430.0916
2076565908231148928,Gaia DR3 2076565908231148928,2016.0,294.4418229433998,40.5716101922001,73.99889283484167,9.255680346173264,0.6503955118156303,0.019703811,33.008617,9.518625,-3.3720248380243456,0.02093727,-8.90133037463867,0.021561684,,,14.95425,15.300724,14.434929,0.86579514,1.0410051,false,31,27,NOT_AVAILABLE,0,6203.0244,1586.0066,1409.5803,2017.7773
